SurveyItemPGPhoneCalibrationKey,SurveyItemKey,PatientDischargeStartDateKey,PatientDischargeEndDateKey,PGResponseScoreCalibrationFactor,PGTopBoxScoreCalibrationFactor,EDWSourceKey,EDWCreatedDateTime,EDWModifiedDateTime
9623,47578,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
9624,47580,19000101,20991231,0,0,4,30:51.0,30:51.0
9625,47881,19000101,20991231,0,0,4,30:51.0,30:51.0
9626,47882,19000101,20991231,0,0,4,30:51.0,30:51.0
9627,47883,19000101,20991231,0,0,4,30:51.0,30:51.0
9628,47884,19000101,20991231,0,0,4,30:51.0,30:51.0
9629,47886,19000101,20991231,0,0,4,30:51.0,30:51.0
9630,47887,19000101,20991231,0,0,4,30:51.0,30:51.0
9631,47888,19000101,20991231,0,0,4,30:51.0,30:51.0
9632,47889,19000101,20991231,0,0,4,30:51.0,30:51.0
9633,47890,19000101,20991231,0,0,4,30:51.0,30:51.0
9634,48311,19000101,20991231,0,0,4,30:51.0,30:51.0
9635,48314,19000101,20991231,0,0,4,30:51.0,30:51.0
9636,48315,19000101,20991231,0,0,4,30:51.0,30:51.0
9637,48316,19000101,20991231,0,0,4,30:51.0,30:51.0
9638,48317,19000101,20991231,0,0,4,30:51.0,30:51.0
9639,48318,19000101,20991231,0,0,4,30:51.0,30:51.0
9640,48319,19000101,20991231,0,0,4,30:51.0,30:51.0
9641,48320,19000101,20991231,0,0,4,30:51.0,30:51.0
9642,48321,19000101,20991231,0,0,4,30:51.0,30:51.0
9643,48322,19000101,20991231,0,0,4,30:51.0,30:51.0
9644,48323,19000101,20991231,0,0,4,30:51.0,30:51.0
9645,48325,19000101,20991231,0,0,4,30:51.0,30:51.0
9646,48326,19000101,20991231,0,0,4,30:51.0,30:51.0
9647,48327,19000101,20991231,0,0,4,30:51.0,30:51.0
9648,48328,19000101,20991231,0,0,4,30:51.0,30:51.0
9649,48329,19000101,20991231,0,0,4,30:51.0,30:51.0
9650,48330,19000101,20991231,0,0,4,30:51.0,30:51.0
9651,48331,19000101,20991231,0,0,4,30:51.0,30:51.0
9652,48332,19000101,20991231,0,0,4,30:51.0,30:51.0
9653,48333,19000101,20991231,0,0,4,30:51.0,30:51.0
9654,48334,19000101,20991231,0,0,4,30:51.0,30:51.0
9655,48335,19000101,20991231,0,0,4,30:51.0,30:51.0
9656,48336,19000101,20991231,0,0,4,30:51.0,30:51.0
9657,48337,19000101,20991231,0,0,4,30:51.0,30:51.0
9658,48338,19000101,20991231,0,0,4,30:51.0,30:51.0
9659,48339,19000101,20991231,0,0,4,30:51.0,30:51.0
9660,48340,19000101,20991231,0,0,4,30:51.0,30:51.0
9661,48344,19000101,20991231,0,0,4,30:51.0,30:51.0
9662,48352,19000101,20991231,0,0,4,30:51.0,30:51.0
9663,48353,19000101,20991231,0,0,4,30:51.0,30:51.0
9664,48354,19000101,20991231,0,0,4,30:51.0,30:51.0
9665,48355,19000101,20991231,0,0,4,30:51.0,30:51.0
9666,48356,19000101,20991231,0,0,4,30:51.0,30:51.0
9667,48357,19000101,20991231,0,0,4,30:51.0,30:51.0
9668,48358,19000101,20991231,0,0,4,30:51.0,30:51.0
9669,48359,19000101,20991231,0,0,4,30:51.0,30:51.0
9670,48363,19000101,20991231,0,0,4,30:51.0,30:51.0
9671,48364,19000101,20991231,0,0,4,30:51.0,30:51.0
9672,48365,19000101,20991231,0,0,4,30:51.0,30:51.0
9673,48366,19000101,20991231,0,0,4,30:51.0,30:51.0
9674,48367,19000101,20991231,0,0,4,30:51.0,30:51.0
9675,48368,19000101,20991231,0,0,4,30:51.0,30:51.0
9676,48373,19000101,20991231,0,0,4,30:51.0,30:51.0
9677,48375,19000101,20991231,0,0,4,30:51.0,30:51.0
9678,48376,19000101,20991231,0,0,4,30:51.0,30:51.0
9679,48377,19000101,20991231,0,0,4,30:51.0,30:51.0
9680,48378,19000101,20991231,0,0,4,30:51.0,30:51.0
9681,48379,19000101,20991231,0,0,4,30:51.0,30:51.0
9682,48380,19000101,20991231,0,0,4,30:51.0,30:51.0
9683,48381,19000101,20991231,0,0,4,30:51.0,30:51.0
9684,48384,19000101,20991231,0,0,4,30:51.0,30:51.0
9685,48385,19000101,20991231,0,0,4,30:51.0,30:51.0
9686,48386,19000101,20991231,0,0,4,30:51.0,30:51.0
9687,48387,19000101,20991231,0,0,4,30:51.0,30:51.0
9688,48388,19000101,20991231,0,0,4,30:51.0,30:51.0
9689,48389,19000101,20991231,0,0,4,30:51.0,30:51.0
9690,48391,19000101,20991231,0,0,4,30:51.0,30:51.0
9691,48392,19000101,20991231,0,0,4,30:51.0,30:51.0
9692,48393,19000101,20991231,0,0,4,30:51.0,30:51.0
9693,48394,19000101,20991231,0,0,4,30:51.0,30:51.0
9694,48395,19000101,20991231,0,0,4,30:51.0,30:51.0
9695,48396,19000101,20991231,0,0,4,30:51.0,30:51.0
9696,48397,19000101,20991231,0,0,4,30:51.0,30:51.0
9697,48399,19000101,20991231,0,0,4,30:51.0,30:51.0
9698,48404,19000101,20991231,0,0,4,30:51.0,30:51.0
9699,48405,19000101,20991231,0,0,4,30:51.0,30:51.0
9700,48406,19000101,20991231,0,0,4,30:51.0,30:51.0
9701,48407,19000101,20991231,0,0,4,30:51.0,30:51.0
9702,48408,19000101,20991231,0,0,4,30:51.0,30:51.0
9703,48411,19000101,20991231,0,0,4,30:51.0,30:51.0
9704,48414,19000101,20991231,0,0,4,30:51.0,30:51.0
9705,48415,19000101,20991231,0,0,4,30:51.0,30:51.0
9706,48416,19000101,20991231,0,0,4,30:51.0,30:51.0
9707,48417,19000101,20991231,0,0,4,30:51.0,30:51.0
9708,48418,19000101,20991231,0,0,4,30:51.0,30:51.0
9709,48419,19000101,20991231,0,0,4,30:51.0,30:51.0
9710,48420,19000101,20991231,0,0,4,30:51.0,30:51.0
9711,48421,19000101,20991231,0,0,4,30:51.0,30:51.0
9712,48422,19000101,20991231,0,0,4,30:51.0,30:51.0
9713,48423,19000101,20991231,0,0,4,30:51.0,30:51.0
9714,48424,19000101,20991231,0,0,4,30:51.0,30:51.0
9715,48425,19000101,20991231,0,0,4,30:51.0,30:51.0
9716,48426,19000101,20991231,0,0,4,30:51.0,30:51.0
9717,48427,19000101,20991231,0,0,4,30:51.0,30:51.0
9718,48428,19000101,20991231,0,0,4,30:51.0,30:51.0
9719,48429,19000101,20991231,0,0,4,30:51.0,30:51.0
9720,48430,19000101,20991231,0,0,4,30:51.0,30:51.0
9721,48432,19000101,20991231,0,0,4,30:51.0,30:51.0
9722,48433,19000101,20991231,0,0,4,30:51.0,30:51.0
9723,48434,19000101,20991231,0,0,4,30:51.0,30:51.0
9724,48435,19000101,20991231,0,0,4,30:51.0,30:51.0
9725,48437,19000101,20991231,0,0,4,30:51.0,30:51.0
9726,48438,19000101,20991231,0,0,4,30:51.0,30:51.0
9727,48440,19000101,20991231,0,0,4,30:51.0,30:51.0
9728,48441,19000101,20991231,0,0,4,30:51.0,30:51.0
9729,48442,19000101,20991231,0,0,4,30:51.0,30:51.0
9730,48443,19000101,20991231,0,0,4,30:51.0,30:51.0
9731,48444,19000101,20991231,0,0,4,30:51.0,30:51.0
9732,48445,19000101,20991231,0,0,4,30:51.0,30:51.0
9733,48446,19000101,20991231,0,0,4,30:51.0,30:51.0
9734,48447,19000101,20991231,0,0,4,30:51.0,30:51.0
9735,48448,19000101,20991231,0,0,4,30:51.0,30:51.0
9736,48449,19000101,20991231,0,0,4,30:51.0,30:51.0
9737,48450,19000101,20991231,0,0,4,30:51.0,30:51.0
9738,48451,19000101,20991231,0,0,4,30:51.0,30:51.0
9739,48452,19000101,20991231,0,0,4,30:51.0,30:51.0
9740,48453,19000101,20991231,0,0,4,30:51.0,30:51.0
9741,48454,19000101,20991231,0,0,4,30:51.0,30:51.0
9742,48455,19000101,20991231,0,0,4,30:51.0,30:51.0
9743,48456,19000101,20991231,0,0,4,30:51.0,30:51.0
9744,48457,19000101,20991231,0,0,4,30:51.0,30:51.0
9745,48458,19000101,20991231,0,0,4,30:51.0,30:51.0
9746,48460,19000101,20991231,0,0,4,30:51.0,30:51.0
9747,48461,19000101,20991231,0,0,4,30:51.0,30:51.0
9748,48462,19000101,20991231,0,0,4,30:51.0,30:51.0
9749,48463,19000101,20991231,0,0,4,30:51.0,30:51.0
9750,48464,19000101,20991231,0,0,4,30:51.0,30:51.0
9751,48465,19000101,20991231,0,0,4,30:51.0,30:51.0
9752,48466,19000101,20991231,0,0,4,30:51.0,30:51.0
9753,48467,19000101,20991231,0,0,4,30:51.0,30:51.0
9754,48468,19000101,20991231,0,0,4,30:51.0,30:51.0
9755,48476,19000101,20991231,0,0,4,30:51.0,30:51.0
9756,48477,19000101,20991231,0,0,4,30:51.0,30:51.0
9757,48481,19000101,20991231,0,0,4,30:51.0,30:51.0
9758,48482,19000101,20991231,0,0,4,30:51.0,30:51.0
9759,48484,19000101,20991231,0,0,4,30:51.0,30:51.0
9760,48485,19000101,20991231,0,0,4,30:51.0,30:51.0
9761,48486,19000101,20991231,0,0,4,30:51.0,30:51.0
9762,48487,19000101,20991231,0,0,4,30:51.0,30:51.0
9763,48488,19000101,20991231,0,0,4,30:51.0,30:51.0
9764,48489,19000101,20991231,0,0,4,30:51.0,30:51.0
9765,48491,19000101,20991231,0,0,4,30:51.0,30:51.0
9766,48492,19000101,20991231,0,0,4,30:51.0,30:51.0
9767,48493,19000101,20991231,0,0,4,30:51.0,30:51.0
9768,48495,19000101,20991231,0,0,4,30:51.0,30:51.0
9769,48497,19000101,20991231,0,0,4,30:51.0,30:51.0
9770,48500,19000101,20991231,0,0,4,30:51.0,30:51.0
9771,48503,19000101,20991231,0,0,4,30:51.0,30:51.0
9772,48504,19000101,20991231,0,0,4,30:51.0,30:51.0
9773,48505,19000101,20991231,0,0,4,30:51.0,30:51.0
9774,48506,19000101,20991231,0,0,4,30:51.0,30:51.0
9775,48507,19000101,20991231,0,0,4,30:51.0,30:51.0
9776,48508,19000101,20991231,0,0,4,30:51.0,30:51.0
9777,48509,19000101,20991231,0,0,4,30:51.0,30:51.0
9778,48510,19000101,20991231,0,0,4,30:51.0,30:51.0
9779,48511,19000101,20991231,0,0,4,30:51.0,30:51.0
9780,48512,19000101,20991231,0,0,4,30:51.0,30:51.0
9781,48513,19000101,20991231,0,0,4,30:51.0,30:51.0
9782,48514,19000101,20991231,0,0,4,30:51.0,30:51.0
9783,48515,19000101,20991231,0,0,4,30:51.0,30:51.0
9784,48516,19000101,20991231,0,0,4,30:51.0,30:51.0
9785,48517,19000101,20991231,0,0,4,30:51.0,30:51.0
9786,48518,19000101,20991231,0,0,4,30:51.0,30:51.0
9787,48519,19000101,20991231,0,0,4,30:51.0,30:51.0
9788,48520,19000101,20991231,0,0,4,30:51.0,30:51.0
9789,48521,19000101,20991231,0,0,4,30:51.0,30:51.0
9790,48524,19000101,20991231,0,0,4,30:51.0,30:51.0
9791,48525,19000101,20991231,0,0,4,30:51.0,30:51.0
9792,48526,19000101,20991231,0,0,4,30:51.0,30:51.0
9793,48527,19000101,20991231,0,0,4,30:51.0,30:51.0
9794,48528,19000101,20991231,0,0,4,30:51.0,30:51.0
9795,48529,19000101,20991231,0,0,4,30:51.0,30:51.0
9796,48530,19000101,20991231,0,0,4,30:51.0,30:51.0
9797,48531,19000101,20991231,0,0,4,30:51.0,30:51.0
9798,48532,19000101,20991231,0,0,4,30:51.0,30:51.0
9799,48533,19000101,20991231,0,0,4,30:51.0,30:51.0
9800,48534,19000101,20991231,0,0,4,30:51.0,30:51.0
9801,48535,19000101,20991231,0,0,4,30:51.0,30:51.0
9802,48536,19000101,20991231,0,0,4,30:51.0,30:51.0
9803,48537,19000101,20991231,0,0,4,30:51.0,30:51.0
9804,48538,19000101,20991231,0,0,4,30:51.0,30:51.0
9805,48539,19000101,20991231,0,0,4,30:51.0,30:51.0
9806,48540,19000101,20991231,0,0,4,30:51.0,30:51.0
9807,48541,19000101,20991231,0,0,4,30:51.0,30:51.0
9808,48542,19000101,20991231,0,0,4,30:51.0,30:51.0
9809,48543,19000101,20991231,0,0,4,30:51.0,30:51.0
9810,48544,19000101,20991231,0,0,4,30:51.0,30:51.0
9811,48545,19000101,20991231,0,0,4,30:51.0,30:51.0
9812,48546,19000101,20991231,0,0,4,30:51.0,30:51.0
9813,48547,19000101,20991231,0,0,4,30:51.0,30:51.0
9814,48548,19000101,20991231,0,0,4,30:51.0,30:51.0
9815,48549,19000101,20991231,0,0,4,30:51.0,30:51.0
9816,48550,19000101,20991231,0,0,4,30:51.0,30:51.0
9817,48551,19000101,20991231,0,0,4,30:51.0,30:51.0
9818,48552,19000101,20991231,0,0,4,30:51.0,30:51.0
9819,48553,19000101,20991231,0,0,4,30:51.0,30:51.0
9820,48554,19000101,20991231,0,0,4,30:51.0,30:51.0
9821,48555,19000101,20991231,0,0,4,30:51.0,30:51.0
9822,48556,19000101,20991231,0,0,4,30:51.0,30:51.0
9823,48557,19000101,20991231,0,0,4,30:51.0,30:51.0
9824,48558,19000101,20991231,0,0,4,30:51.0,30:51.0
9825,48560,19000101,20991231,0,0,4,30:51.0,30:51.0
9826,48561,19000101,20991231,0,0,4,30:51.0,30:51.0
9827,48562,19000101,20991231,0,0,4,30:51.0,30:51.0
9828,48563,19000101,20991231,0,0,4,30:51.0,30:51.0
9829,48564,19000101,20991231,0,0,4,30:51.0,30:51.0
9830,48565,19000101,20991231,0,0,4,30:51.0,30:51.0
9831,48566,19000101,20991231,0,0,4,30:51.0,30:51.0
9832,48567,19000101,20991231,0,0,4,30:51.0,30:51.0
9833,48568,19000101,20991231,0,0,4,30:51.0,30:51.0
9834,48575,19000101,20991231,0,0,4,30:51.0,30:51.0
9835,48576,19000101,20991231,0,0,4,30:51.0,30:51.0
9836,48577,19000101,20991231,0,0,4,30:51.0,30:51.0
9837,48578,19000101,20991231,0,0,4,30:51.0,30:51.0
9838,48579,19000101,20991231,0,0,4,30:51.0,30:51.0
9839,48580,19000101,20991231,0,0,4,30:51.0,30:51.0
9840,48581,19000101,20991231,0,0,4,30:51.0,30:51.0
9841,48582,19000101,20991231,0,0,4,30:51.0,30:51.0
9842,48584,19000101,20991231,0,0,4,30:51.0,30:51.0
9843,48585,19000101,20991231,0,0,4,30:51.0,30:51.0
9844,48586,19000101,20991231,0,0,4,30:51.0,30:51.0
9845,48587,19000101,20991231,0,0,4,30:51.0,30:51.0
9846,48588,19000101,20991231,0,0,4,30:51.0,30:51.0
9847,48589,19000101,20991231,0,0,4,30:51.0,30:51.0
9848,48590,19000101,20991231,0,0,4,30:51.0,30:51.0
9849,48591,19000101,20991231,0,0,4,30:51.0,30:51.0
9850,48593,19000101,20991231,0,0,4,30:51.0,30:51.0
9851,48594,19000101,20991231,0,0,4,30:51.0,30:51.0
9852,48595,19000101,20991231,0,0,4,30:51.0,30:51.0
9853,48596,19000101,20991231,0,0,4,30:51.0,30:51.0
9854,48597,19000101,20991231,0,0,4,30:51.0,30:51.0
9855,48600,19000101,20991231,0,0,4,30:51.0,30:51.0
9856,48601,19000101,20991231,0,0,4,30:51.0,30:51.0
9857,48602,19000101,20991231,0,0,4,30:51.0,30:51.0
9858,48604,19000101,20991231,0,0,4,30:51.0,30:51.0
9859,48605,19000101,20991231,0,0,4,30:51.0,30:51.0
9860,48607,19000101,20991231,0,0,4,30:51.0,30:51.0
9861,48608,19000101,20991231,0,0,4,30:51.0,30:51.0
9862,48609,19000101,20991231,0,0,4,30:51.0,30:51.0
9863,48610,19000101,20991231,0,0,4,30:51.0,30:51.0
9864,48611,19000101,20991231,0,0,4,30:51.0,30:51.0
9865,48612,19000101,20991231,0,0,4,30:51.0,30:51.0
9866,48622,19000101,20991231,0,0,4,30:51.0,30:51.0
9867,48623,19000101,20991231,0,0,4,30:51.0,30:51.0
9868,48624,19000101,20991231,0,0,4,30:51.0,30:51.0
9869,48625,19000101,20991231,0,0,4,30:51.0,30:51.0
9870,48626,19000101,20991231,0,0,4,30:51.0,30:51.0
9871,48627,19000101,20991231,0,0,4,30:51.0,30:51.0
9872,48628,19000101,20991231,0,0,4,30:51.0,30:51.0
9873,48629,19000101,20991231,0,0,4,30:51.0,30:51.0
9874,48630,19000101,20991231,0,0,4,30:51.0,30:51.0
9875,48631,19000101,20991231,0,0,4,30:51.0,30:51.0
9876,48632,19000101,20991231,0,0,4,30:51.0,30:51.0
9877,48633,19000101,20991231,0,0,4,30:51.0,30:51.0
9878,48635,19000101,20991231,0,0,4,30:51.0,30:51.0
9879,48638,19000101,20991231,0,0,4,30:51.0,30:51.0
9880,48639,19000101,20991231,0,0,4,30:51.0,30:51.0
9881,48640,19000101,20991231,0,0,4,30:51.0,30:51.0
9882,48641,19000101,20991231,0,0,4,30:51.0,30:51.0
9883,48642,19000101,20991231,0,0,4,30:51.0,30:51.0
9884,48643,19000101,20991231,0,0,4,30:51.0,30:51.0
9885,48644,19000101,20991231,0,0,4,30:51.0,30:51.0
9886,48645,19000101,20991231,0,0,4,30:51.0,30:51.0
9887,48646,19000101,20991231,0,0,4,30:51.0,30:51.0
9888,48647,19000101,20991231,0,0,4,30:51.0,30:51.0
9889,48648,19000101,20991231,0,0,4,30:51.0,30:51.0
9890,48649,19000101,20991231,0,0,4,30:51.0,30:51.0
9891,48650,19000101,20991231,0,0,4,30:51.0,30:51.0
9892,48653,19000101,20991231,0,0,4,30:51.0,30:51.0
9893,48654,19000101,20991231,0,0,4,30:51.0,30:51.0
9894,48655,19000101,20991231,0,0,4,30:51.0,30:51.0
9895,48656,19000101,20991231,0,0,4,30:51.0,30:51.0
9896,48657,19000101,20991231,0,0,4,30:51.0,30:51.0
9897,48658,19000101,20991231,0,0,4,30:51.0,30:51.0
9898,48659,19000101,20991231,0,0,4,30:51.0,30:51.0
9899,48660,19000101,20991231,0,0,4,30:51.0,30:51.0
9900,48661,19000101,20991231,0,0,4,30:51.0,30:51.0
9901,48662,19000101,20991231,0,0,4,30:51.0,30:51.0
9902,48663,19000101,20991231,0,0,4,30:51.0,30:51.0
9903,48664,19000101,20991231,0,0,4,30:51.0,30:51.0
9904,48665,19000101,20991231,0,0,4,30:51.0,30:51.0
9905,48666,19000101,20991231,0,0,4,30:51.0,30:51.0
9906,48667,19000101,20991231,0,0,4,30:51.0,30:51.0
9907,48668,19000101,20991231,0,0,4,30:51.0,30:51.0
9908,48669,19000101,20991231,0,0,4,30:51.0,30:51.0
9909,48670,19000101,20991231,0,0,4,30:51.0,30:51.0
9910,48671,19000101,20991231,0,0,4,30:51.0,30:51.0
9911,48672,19000101,20991231,0,0,4,30:51.0,30:51.0
9912,48673,19000101,20991231,0,0,4,30:51.0,30:51.0
9913,48674,19000101,20991231,0,0,4,30:51.0,30:51.0
9914,48675,19000101,20991231,0,0,4,30:51.0,30:51.0
9915,48676,19000101,20991231,0,0,4,30:51.0,30:51.0
9916,48677,19000101,20991231,0,0,4,30:51.0,30:51.0
9917,48683,19000101,20991231,0,0,4,30:51.0,30:51.0
9918,48694,19000101,20991231,0,0,4,30:51.0,30:51.0
9919,48705,19000101,20991231,0,0,4,30:51.0,30:51.0
9920,48716,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9921,48717,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9922,48718,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9923,48818,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9924,48919,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9925,49019,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9926,49119,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9927,49693,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9928,49699,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9929,49700,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9930,49701,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9931,49702,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9932,49703,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9933,49704,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9934,49705,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9935,49706,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9936,49707,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9937,49709,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9938,49710,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9939,49711,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9940,49712,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9941,49713,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9942,49714,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9943,49715,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9944,49716,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9945,49717,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9946,49724,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9947,49726,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9948,49727,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9949,49728,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9950,49729,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9951,49730,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9952,49731,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9953,49732,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9954,49733,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9955,49734,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9956,49735,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9957,49736,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9958,49737,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9959,49742,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9960,49746,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9961,49747,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9962,49748,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9963,49749,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9964,49750,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9965,49751,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9966,49752,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9967,49753,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9968,49754,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9969,49755,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9970,49756,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9971,49757,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9972,49758,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9973,49759,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9974,49760,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9975,49761,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9976,49762,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9977,49763,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9978,49764,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9979,49765,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9980,49766,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9981,49767,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9982,49768,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9983,49769,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9984,49770,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9985,49771,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9986,49772,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9987,49773,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9988,49774,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9989,49775,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9990,49776,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9991,49778,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9992,49779,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9993,49780,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9994,49781,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9995,49782,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9996,49783,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9997,49784,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9998,49785,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
9999,49786,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10000,49787,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10001,49788,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10002,49789,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10003,49790,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10004,49791,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10005,49792,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10006,49793,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10007,49794,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10008,49795,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10009,49796,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10010,49797,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10011,49798,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10012,49799,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10013,49800,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10014,49801,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10015,49802,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10016,49803,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10017,49804,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10018,49805,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10019,49806,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10020,49807,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10021,49810,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10022,49812,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10023,49813,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10024,49814,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10025,49815,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10026,49819,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10027,49820,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10028,49821,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10029,49822,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10030,49823,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10031,49824,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10032,49825,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
10033,49826,19000101,20991231,0.43807,0.06148,4,30:51.0,30:51.0
